date,brand,metric,value
2024-02,SUZUKI,export,2040
2024-03,HYUNDAI-HMMI,export,5871
2024-03,SUZUKI,export,1511
2024-04,HYUNDAI-HMMI,export,3595
2024-04,SUZUKI,export,399
2024-05,HYUNDAI-HMMI,export,5445
2024-05,SUZUKI,export,1560
2024-06,HYUNDAI-HMMI,export,5928
2024-06,SUZUKI,export,836
2024-07,HYUNDAI-HMMI,export,6361
2024-07,SUZUKI,export,1255
2024-08,HYUNDAI-HMMI,export,6688
2024-08,SUZUKI,export,1476
2024-09,HYUNDAI-HMMI,export,7270
2024-09,SUZUKI,export,2256
2024-10,HYUNDAI-HMMI,export,4141
2024-10,SUZUKI,export,1898
2024-11,HYUNDAI-HMMI,export,4340
2024-11,SUZUKI,export,2272
2024-12,HYUNDAI-HMMI,export,4835
2024-12,SUZUKI,export,1797
2024-01,HONDA,export,1316
2024-01,ISUZU,export,594
2024-02,HONDA,export,1245
2024-02,ISUZU,export,702
2024-03,HONDA,export,719
2024-03,ISUZU,export,775
2024-04,HONDA,export,1139
2024-04,ISUZU,export,152
2024-05,HONDA,export,1140
2024-05,ISUZU,export,1032
2024-06,HONDA,export,1170
2024-06,ISUZU,export,546
2024-07,HONDA,export,1290
2024-07,ISUZU,export,579
2024-08,HONDA,export,1168
2024-08,ISUZU,export,706
2024-09,HONDA,export,1560
2024-09,ISUZU,export,472
2024-10,HONDA,export,1558
2024-10,ISUZU,export,798
2024-11,HONDA,export,1772
2024-11,ISUZU,export,1062
2024-12,HONDA,export,1680
2024-12,ISUZU,export,652
2024-01,WULING,export,23
2024-01,HINO,export,115
2024-02,WULING,export,6
2024-02,HINO,export,150
2024-03,WULING,export,123
2024-03,HINO,export,70
2024-04,WULING,export,14
2024-05,WULING,export,95
2024-05,HINO,export,200
2024-06,WULING,export,36
2024-06,HINO,export,64
2024-07,WULING,export,180
2024-07,HINO,export,46
2024-08,WULING,export,208
2024-08,HINO,export,10
2024-09,WULING,export,151
2024-09,HINO,export,30
2024-10,WULING,export,79
2024-10,HINO,export,15
2024-11,WULING,export,56
2024-11,HINO,export,39
2024-12,WULING,export,130
2024-12,HINO,export,26
2024-03,DFSK,export,24
2024-05,DFSK,export,43
2024-06,DFSK,export,28
2024-09,DFSK,export,12
2024-09,MITSUBISHI FUSO,export,1
2024-10,DFSK,export,16
2024-11,DFSK,export,16
2024-12,DFSK,export,16
2024-01,TOTAL CBU (UNIT),export,33039
2024-02,TOTAL CBU (UNIT),export,34871
2024-03,TOTAL CBU (UNIT),export,40416
2024-04,TOTAL CBU (UNIT),export,30422
2024-05,TOTAL CBU (UNIT),export,41109
2024-06,TOTAL CBU (UNIT),export,38602
2024-07,TOTAL CBU (UNIT),export,40431
2024-08,TOTAL CBU (UNIT),export,39801
2024-09,TOTAL CBU (UNIT),export,46089
2024-10,TOTAL CBU (UNIT),export,46703
2024-11,TOTAL CBU (UNIT),export,37130
2024-12,TOTAL CBU (UNIT),export,43581
2024-01,MITSUBISHI MOTORS,export,2970
2024-02,MITSUBISHI MOTORS,export,4012
2024-03,MITSUBISHI MOTORS,export,3822
2024-04,MITSUBISHI MOTORS,export,768
2024-05,MITSUBISHI MOTORS,export,330
2024-06,MITSUBISHI MOTORS,export,2080
2024-07,MITSUBISHI MOTORS,export,4488
2024-08,MITSUBISHI MOTORS,export,3056
2024-09,MITSUBISHI MOTORS,export,3240
2024-10,MITSUBISHI MOTORS,export,3060
2024-11,MITSUBISHI MOTORS,export,1620
2024-12,MITSUBISHI MOTORS,export,2420
2024-01,HYUNDAI-HMMI,export,481
2024-01,SUZUKI,export,600
2024-02,HYUNDAI-HMMI,export,480
2024-02,SUZUKI,export,216
2024-03,HYUNDAI-HMMI,export,540
2024-03,SUZUKI,export,768
2024-04,HYUNDAI-HMMI,export,480
2024-04,SUZUKI,export,432
2024-05,HYUNDAI-HMMI,export,780
2024-05,SUZUKI,export,480
2024-06,HYUNDAI-HMMI,export,600
2024-06,SUZUKI,export,396
2024-07,HYUNDAI-HMMI,export,720
2024-07,SUZUKI,export,588
2024-08,HYUNDAI-HMMI,export,720
2024-08,SUZUKI,export,492
2024-09,HYUNDAI-HMMI,export,900
2024-09,SUZUKI,export,708
2024-10,HYUNDAI-HMMI,export,840
2024-10,SUZUKI,export,624
2024-11,HYUNDAI-HMMI,export,600
2024-11,SUZUKI,export,732
2024-12,HYUNDAI-HMMI,export,660
2024-12,SUZUKI,export,576
2024-05,WULING,export,32
2024-01,TOTAL CKD (SET),export,4051
2024-02,TOTAL CKD (SET),export,4708
2024-03,TOTAL CKD (SET),export,5130
2024-04,TOTAL CKD (SET),export,1680
2024-05,TOTAL CKD (SET),export,1622
2024-06,TOTAL CKD (SET),export,3076
2024-07,TOTAL CKD (SET),export,5796
2024-08,TOTAL CKD (SET),export,4268
2024-09,TOTAL CKD (SET),export,4848
2024-10,TOTAL CKD (SET),export,4524
2024-11,TOTAL CKD (SET),export,2952
2024-12,TOTAL CKD (SET),export,3656
2024-01,TOYOTA,export,14180529
2024-01,HONDA,export,1258392
2024-02,TOYOTA,export,9445519
2024-02,HONDA,export,986640
2024-03,TOYOTA,export,12436883
2024-03,HONDA,export,1155588
2024-04,TOYOTA,export,8993170
2024-04,HONDA,export,647230
2024-05,TOYOTA,export,13160695
2024-05,HONDA,export,998470
2024-06,TOYOTA,export,12884348
2024-06,HONDA,export,965960
2024-07,TOYOTA,export,16249897
2024-07,HONDA,export,1260570
2024-08,TOYOTA,export,15582981
2024-08,HONDA,export,1045810
2024-09,TOYOTA,export,9726782
2024-09,HONDA,export,1091694
2024-10,TOYOTA,export,8818720
2024-10,HONDA,export,1021470
2024-11,TOYOTA,export,9526140
2024-11,HONDA,export,1208002
2024-12,TOYOTA,export,8668183
2024-12,HONDA,export,824308
2024-01,HINO,export,135826
2024-01,HYUNDAI-HMMI,export,5268
2024-02,HINO,export,114430
2024-02,HYUNDAI-HMMI,export,6255
2024-03,HINO,export,73142
2024-03,HYUNDAI-HMMI,export,8611
2024-04,HINO,export,61132
2024-04,HYUNDAI-HMMI,export,3696
2024-05,HINO,export,92863
2024-05,HYUNDAI-HMMI,export,6803
2024-06,HINO,export,60308
2024-06,HYUNDAI-HMMI,export,10695
2024-07,HINO,export,58648
2024-07,HYUNDAI-HMMI,export,9498
2024-08,HINO,export,59259
2024-08,HYUNDAI-HMMI,export,6951
2024-09,HINO,export,56276
2024-09,HYUNDAI-HMMI,export,4968
2024-10,HINO,export,37027
2024-10,HYUNDAI-HMMI,export,2648
2024-11,HINO,export,53167
2024-11,HYUNDAI-HMMI,export,4786
2024-12,HINO,export,37848
2024-12,HYUNDAI-HMMI,export,4402
2024-01,SUZUKI,export,3101
2024-03,SUZUKI,export,3582
2024-04,SUZUKI,export,576
2024-05,SUZUKI,export,480
2024-07,SUZUKI,export,2688
2024-08,SUZUKI,export,2400
2024-09,SUZUKI,export,3408
2024-10,SUZUKI,export,2928
2024-11,SUZUKI,export,1872
2024-12,SUZUKI,export,2172
2024-01,TOTAL COMPONENT (PCS),export,15583116
2024-02,TOTAL COMPONENT (PCS),export,10552844
2024-03,TOTAL COMPONENT (PCS),export,13677806
2024-04,TOTAL COMPONENT (PCS),export,9705804
2024-05,TOTAL COMPONENT (PCS),export,14259311
2024-06,TOTAL COMPONENT (PCS),export,13921311
2024-07,TOTAL COMPONENT (PCS),export,17581301
2024-08,TOTAL COMPONENT (PCS),export,16697401
2024-09,TOTAL COMPONENT (PCS),export,10883128
2024-10,TOTAL COMPONENT (PCS),export,9882793
2024-11,TOTAL COMPONENT (PCS),export,10793967
2024-12,TOTAL COMPONENT (PCS),export,9536913
2024-01,TOYOTA,import,1004
2024-02,TOYOTA,import,3084
2024-03,TOYOTA,import,1146
2024-04,TOYOTA,import,2707
2024-05,TOYOTA,import,1755
2024-06,TOYOTA,import,3503
2024-07,TOYOTA,import,3946
2024-08,TOYOTA,import,2403
2024-09,TOYOTA,import,3084
2024-10,TOYOTA,import,3634
2024-11,TOYOTA,import,3764
2024-12,TOYOTA,import,3564
2024-01,SUZUKI,import,1425
2024-02,SUZUKI,import,1465
2024-03,SUZUKI,import,711
2024-04,SUZUKI,import,920
2024-05,SUZUKI,import,263
2024-06,BYD,import,3599
2024-06,SUZUKI,import,710
2024-07,BYD,import,2869
2024-07,SUZUKI,import,928
2024-08,BYD,import,2694
2024-08,SUZUKI,import,1014
2024-09,BYD,import,2676
2024-09,SUZUKI,import,1582
2024-10,BYD,import,2300
2024-10,SUZUKI,import,1989
2024-11,BYD,import,2176
2024-11,SUZUKI,import,1160
2024-12,BYD,import,453
2024-12,SUZUKI,import,375
2024-01,MITSUBISHI MOTORS,import,460
2024-01,MAZDA,import,223
2024-02,MITSUBISHI MOTORS,import,2958
2024-02,MAZDA,import,302
2024-03,MITSUBISHI MOTORS,import,480
2024-03,MAZDA,import,479
2024-04,MITSUBISHI MOTORS,import,23
2024-04,MAZDA,import,391
2024-05,MITSUBISHI MOTORS,import,4
2024-05,MAZDA,import,381
2024-06,MITSUBISHI MOTORS,import,1
2024-06,MAZDA,import,343
2024-07,MITSUBISHI MOTORS,import,278
2024-07,MAZDA,import,403
2024-08,MITSUBISHI MOTORS,import,309
2024-08,MAZDA,import,524
2024-09,MITSUBISHI MOTORS,import,338
2024-09,MAZDA,import,401
2024-10,MITSUBISHI MOTORS,import,970
2024-10,MAZDA,import,300
2024-11,MITSUBISHI MOTORS,import,1
2024-11,MAZDA,import,364
2024-12,MAZDA,import,266
2024-01,HONDA,import,885
2024-01,LEXUS,import,23
2024-02,HONDA,import,881
2024-02,LEXUS,import,356
2024-03,HONDA,import,878
2024-03,LEXUS,import,355
2024-04,HONDA,import,356
2024-04,LEXUS,import,409
2024-05,HONDA,import,722
2024-05,LEXUS,import,169
2024-06,HONDA,import,31
2024-06,LEXUS,import,165
2024-07,HONDA,import,90
2024-07,LEXUS,import,221
2024-08,LEXUS,import,152
2024-09,HONDA,import,60
2024-09,LEXUS,import,157
2024-10,HONDA,import,210
2024-10,LEXUS,import,208
2024-11,HONDA,import,90
2024-11,LEXUS,import,137
2024-12,HONDA,import,60
2024-12,LEXUS,import,108
2024-01,HYUNDAI-HMID,import,27
2024-01,BMW,import,69
2024-02,HYUNDAI-HMID,import,161
2024-03,HYUNDAI-HMID,import,290
2024-03,BMW,import,239
2024-04,HYUNDAI-HMID,import,81
2024-04,BMW,import,155
2024-05,HYUNDAI-HMID,import,129
2024-05,BMW,import,156
2024-06,HYUNDAI-HMID,import,94
2024-06,BMW,import,275
2024-07,HYUNDAI-HMID,import,113
2024-07,BMW,import,265
2024-08,HYUNDAI-HMID,import,153
2024-08,BMW,import,203
2024-09,HYUNDAI-HMID,import,303
2024-09,BMW,import,253
2024-10,HYUNDAI-HMID,import,297
2024-10,BMW,import,144
2024-11,HYUNDAI-HMID,import,256
2024-11,BMW,import,79
2024-12,HYUNDAI-HMID,import,2
2024-12,BMW,import,9
2024-01,CITROEN,import,30
2024-02,CITROEN,import,41
2024-03,CITROEN,import,50
2024-04,CITROEN,import,15
2024-05,CITROEN,import,197
2024-06,CITROEN,import,286
2024-07,CITROEN,import,111
2024-08,CITROEN,import,112
2024-09,CITROEN,import,120
2024-09,AION,import,464
2024-10,CITROEN,import,116
2024-10,AION,import,178
2024-11,CITROEN,import,126
2024-11,AION,import,514
2024-12,CITROEN,import,120
2024-12,AION,import,84
2024-01,MORRIS GARAGE,import,3
2024-01,NISSAN,import,36
2024-02,MORRIS GARAGE,import,100
2024-02,NISSAN,import,88
2024-03,MORRIS GARAGE,import,205
2024-03,NISSAN,import,97
2024-04,MORRIS GARAGE,import,417
2024-04,NISSAN,import,52
2024-05,NISSAN,import,39
2024-06,MORRIS GARAGE,import,5
2024-06,NISSAN,import,25
2024-07,MORRIS GARAGE,import,73
2024-07,NISSAN,import,26
2024-08,MORRIS GARAGE,import,30
2024-08,NISSAN,import,131
2024-09,MORRIS GARAGE,import,87
2024-09,NISSAN,import,161
2024-10,MORRIS GARAGE,import,101
2024-10,NISSAN,import,124
2024-11,MORRIS GARAGE,import,80
2024-11,NISSAN,import,133
2024-12,MORRIS GARAGE,import,104
2024-12,NISSAN,import,228
2024-01,KIA,import,105
2024-01,ISUZU,import,52
2024-02,KIA,import,100
2024-02,ISUZU,import,80
2024-03,KIA,import,178
2024-03,ISUZU,import,54
2024-04,KIA,import,96
2024-04,ISUZU,import,120
2024-05,KIA,import,107
2024-05,ISUZU,import,109
2024-06,KIA,import,109
2024-06,ISUZU,import,158
2024-07,KIA,import,112
2024-07,ISUZU,import,51
2024-08,KIA,import,60
2024-08,ISUZU,import,73
2024-09,KIA,import,93
2024-09,ISUZU,import,55
2024-10,KIA,import,52
2024-10,ISUZU,import,26
2024-11,KIA,import,20
2024-11,ISUZU,import,144
2024-12,KIA,import,18
2024-12,ISUZU,import,70
2024-01,TANK,import,3
2024-02,FAW,import,48
2024-03,TANK,import,60
2024-03,FAW,import,33
2024-04,TANK,import,30
2024-04,FAW,import,31
2024-05,TANK,import,30
2024-05,FAW,import,187
2024-06,TANK,import,30
2024-06,FAW,import,50
2024-07,TANK,import,40
2024-07,FAW,import,191
2024-08,TANK,import,105
2024-08,FAW,import,98
2024-09,TANK,import,286
2024-09,FAW,import,55
2024-10,TANK,import,316
2024-10,FAW,import,71
2024-11,TANK,import,90
2024-11,FAW,import,61
2024-12,FAW,import,108
2024-01,FORD,import,60
2024-01,MINI,import,62
2024-02,FORD,import,55
2024-02,MINI,import,74
2024-03,FORD,import,62
2024-03,MINI,import,15
2024-04,FORD,import,48
2024-04,MINI,import,59
2024-05,FORD,import,70
2024-05,MINI,import,12
2024-06,FORD,import,71
2024-06,MINI,import,74
2024-07,FORD,import,108
2024-07,MINI,import,231
2024-08,FORD,import,135
2024-08,MINI,import,16
2024-09,FORD,import,50
2024-09,MINI,import,152
2024-10,FORD,import,126
2024-10,MINI,import,74
2024-11,FORD,import,68
2024-11,MINI,import,54
2024-12,FORD,import,77
2024-12,MINI,import,52
2024-01,SUBARU,import,69
2024-01,MERCEDES-BENZ CV,import,45
2024-02,SUBARU,import,29
2024-02,MERCEDES-BENZ CV,import,4
2024-03,SUBARU,import,28
2024-03,MERCEDES-BENZ CV,import,113
2024-04,SUBARU,import,39
2024-04,MERCEDES-BENZ CV,import,119
2024-05,SUBARU,import,22
2024-05,MERCEDES-BENZ CV,import,64
2024-06,SUBARU,import,46
2024-06,MERCEDES-BENZ CV,import,20
2024-07,SUBARU,import,63
2024-07,MERCEDES-BENZ CV,import,13
2024-08,SUBARU,import,60
2024-08,MERCEDES-BENZ CV,import,20
2024-09,SUBARU,import,52
2024-09,MERCEDES-BENZ CV,import,20
2024-10,SUBARU,import,44
2024-10,MERCEDES-BENZ CV,import,50
2024-11,SUBARU,import,43
2024-11,MERCEDES-BENZ CV,import,63
2024-12,SUBARU,import,68
2024-12,MERCEDES-BENZ CV,import,1
2024-01,MERCEDES-BENZ PC,import,30
2024-02,MERCEDES-BENZ PC,import,14
2024-03,MERCEDES-BENZ PC,import,18
2024-04,BAIC,import,16
2024-04,MERCEDES-BENZ PC,import,4
2024-05,MERCEDES-BENZ PC,import,51
2024-06,MERCEDES-BENZ PC,import,14
2024-07,BAIC,import,120
2024-07,MERCEDES-BENZ PC,import,46
2024-08,MERCEDES-BENZ PC,import,6
2024-09,BAIC,import,146
2024-09,MERCEDES-BENZ PC,import,45
2024-10,MERCEDES-BENZ PC,import,33
2024-11,BAIC,import,2
2024-11,MERCEDES-BENZ PC,import,56
2024-12,BAIC,import,108
2024-12,MERCEDES-BENZ PC,import,24
2024-01,UD TRUCK,import,18
2024-02,UD TRUCK,import,36
2024-03,UD TRUCK,import,27
2024-03,DAIHATSU,import,20
2024-04,UD TRUCK,import,26
2024-04,DAIHATSU,import,20
2024-05,UD TRUCK,import,28
2024-05,DAIHATSU,import,20
2024-06,UD TRUCK,import,28
2024-06,DAIHATSU,import,30
2024-07,UD TRUCK,import,21
2024-07,DAIHATSU,import,30
2024-08,UD TRUCK,import,9
2024-09,UD TRUCK,import,9
2024-09,DAIHATSU,import,58
2024-10,UD TRUCK,import,37
2024-10,DAIHATSU,import,1
2024-11,UD TRUCK,import,16
2024-12,DAIHATSU,import,1
2024-01,HAVAL,import,8
2024-03,HINO,import,2
2024-03,HAVAL,import,12
2024-04,HINO,import,1
2024-04,HAVAL,import,33
2024-05,HAVAL,import,60
2024-06,HINO,import,13
2024-07,HINO,import,6
2024-08,HINO,import,21
2024-09,HINO,import,15
2024-09,HAVAL,import,30
2024-10,HINO,import,34
2024-11,HINO,import,38
2024-12,HINO,import,18
2024-01,VOLVO CARS,import,4
2024-01,PEUGEOT,import,12
2024-02,VOLVO CARS,import,15
2024-02,PEUGEOT,import,8
2024-03,VOLVO CARS,import,1
2024-03,PEUGEOT,import,3
2024-04,PEUGEOT,import,4
2024-05,VOLVO CARS,import,12
2024-06,VOLVO CARS,import,4
2024-07,VOLVO CARS,import,2
2024-08,VOLVO CARS,import,18
2024-09,VOLVO CARS,import,16
2024-10,VOLVO CARS,import,7
2024-11,VOLVO CARS,import,50
2024-12,VOLVO CARS,import,4
2024-01,AUDI,import,3
2024-01,VOLKSWAGEN,import,1
2024-02,AUDI,import,3
2024-02,VOLKSWAGEN,import,4
2024-03,AUDI,import,2
2024-03,VOLKSWAGEN,import,2
2024-04,AUDI,import,1
2024-04,VOLKSWAGEN,import,1
2024-05,AUDI,import,3
2024-06,AUDI,import,3
2024-07,AUDI,import,1
2024-08,AUDI,import,4
2024-09,AUDI,import,2
2024-10,AUDI,import,1
2024-10,VOLKSWAGEN,import,3
2024-11,AUDI,import,1
2024-11,VOLKSWAGEN,import,1
2024-12,AUDI,import,1
2024-12,VOLKSWAGEN,import,2
2024-01,TOTAL CBU (UNIT),import,4657
2024-02,TOTAL CBU (UNIT),import,9906
2024-03,TOTAL CBU (UNIT),import,5560
2024-04,TOTAL CBU (UNIT),import,6174
2024-05,TOTAL CBU (UNIT),import,4590
2024-06,TOTAL CBU (UNIT),import,9687
2024-07,TOTAL CBU (UNIT),import,10358
2024-08,TOTAL CBU (UNIT),import,8350
2024-09,TOTAL CBU (UNIT),import,10770
2024-10,TOTAL CBU (UNIT),import,11446
2024-11,TOTAL CBU (UNIT),import,9587
2024-12,TOTAL CBU (UNIT),import,5925
2025-01,TOYOTA,sales,22082
2025-02,TOYOTA,sales,24397
2025-03,TOYOTA,sales,22476
2025-04,TOYOTA,sales,16077
2025-05,TOYOTA,sales,20995
2025-06,TOYOTA,sales,17819
2025-07,TOYOTA,sales,18905
2025-01,DAIHATSU,sales,9983
2025-02,DAIHATSU,sales,11959
2025-03,DAIHATSU,sales,13057
2025-04,DAIHATSU,sales,8884
2025-05,DAIHATSU,sales,11166
2025-06,DAIHATSU,sales,9356
2025-07,DAIHATSU,sales,10451
2025-01,HONDA,sales,7276
2025-02,HONDA,sales,8757
2025-03,HONDA,sales,6303
2025-04,HONDA,sales,3000
2025-05,HONDA,sales,3166
2025-06,HONDA,sales,4179
2025-07,HONDA,sales,5235
2025-01,MITSUBISHI MOTORS,sales,5028
2025-02,MITSUBISHI MOTORS,sales,6684
2025-03,MITSUBISHI MOTORS,sales,5769
2025-04,MITSUBISHI MOTORS,sales,3791
2025-05,MITSUBISHI MOTORS,sales,4756
2025-06,MITSUBISHI MOTORS,sales,5053
2025-07,MITSUBISHI MOTORS,sales,5011
2025-01,SUZUKI,sales,4982
2025-02,SUZUKI,sales,4750
2025-03,SUZUKI,sales,4442
2025-04,SUZUKI,sales,4145
2025-05,SUZUKI,sales,3921
2025-06,SUZUKI,sales,4940
2025-07,SUZUKI,sales,6010
2025-01,BYD,sales,1114
2025-02,BYD,sales,1399
2025-03,BYD,sales,3205
2025-04,BYD,sales,3496
2025-05,BYD,sales,2799
2025-06,BYD,sales,2079
2025-07,BYD,sales,2335
2025-01,ISUZU,sales,2206
2025-02,ISUZU,sales,1903
2025-03,ISUZU,sales,1802
2025-04,ISUZU,sales,1635
2025-05,ISUZU,sales,1904
2025-06,ISUZU,sales,1825
2025-07,ISUZU,sales,2190
2025-01,MITSUBISHI FUSO,sales,2105
2025-02,MITSUBISHI FUSO,sales,2106
2025-03,MITSUBISHI FUSO,sales,1604
2025-04,MITSUBISHI FUSO,sales,1404
2025-05,MITSUBISHI FUSO,sales,1967
2025-06,MITSUBISHI FUSO,sales,2256
2025-07,MITSUBISHI FUSO,sales,1871
2025-01,HYUNDAI-HMID,sales,2308
2025-02,HYUNDAI-HMID,sales,2226
2025-03,HYUNDAI-HMID,sales,2424
2025-04,HYUNDAI-HMID,sales,1607
2025-05,HYUNDAI-HMID,sales,1650
2025-06,HYUNDAI-HMID,sales,973
2025-07,HYUNDAI-HMID,sales,1239
2025-01,CHERY,sales,1102
2025-02,CHERY,sales,1468
2025-03,CHERY,sales,1829
2025-04,CHERY,sales,1620
2025-05,CHERY,sales,1993
2025-06,CHERY,sales,2271
2025-07,CHERY,sales,1593
2025-01,HINO,sales,1285
2025-02,HINO,sales,1567
2025-03,HINO,sales,1193
2025-04,HINO,sales,1085
2025-05,HINO,sales,1537
2025-06,HINO,sales,1535
2025-07,HINO,sales,1464
2025-01,WULING,sales,1010
2025-02,WULING,sales,1935
2025-03,WULING,sales,1850
2025-04,WULING,sales,1240
2025-05,WULING,sales,1566
2025-06,WULING,sales,657
2025-07,WULING,sales,1256
2025-01,DENZA,sales,25
2025-02,DENZA,sales,912
2025-03,DENZA,sales,1587
2025-04,DENZA,sales,811
2025-05,DENZA,sales,630
2025-06,DENZA,sales,1768
2025-07,DENZA,sales,523
2025-01,AION,sales,83
2025-02,AION,sales,159
2025-03,AION,sales,959
2025-04,AION,sales,362
2025-05,AION,sales,282
2025-06,AION,sales,860
2025-07,AION,sales,421
2025-01,MAZDA,sales,180
2025-02,MAZDA,sales,206
2025-03,MAZDA,sales,281
2025-04,MAZDA,sales,195
2025-05,MAZDA,sales,286
2025-06,MAZDA,sales,258
2025-07,MAZDA,sales,271
2025-02,GEELY,sales,66
2025-03,GEELY,sales,176
2025-04,GEELY,sales,424
2025-05,GEELY,sales,377
2025-06,GEELY,sales,216
2025-07,GEELY,sales,249
2025-01,UD TRUCKS,sales,210
2025-02,UD TRUCKS,sales,178
2025-03,UD TRUCKS,sales,218
2025-04,UD TRUCKS,sales,189
2025-05,UD TRUCKS,sales,169
2025-06,UD TRUCKS,sales,146
2025-07,UD TRUCKS,sales,125
2025-01,LEXUS,sales,50
2025-02,LEXUS,sales,109
2025-03,LEXUS,sales,182
2025-04,LEXUS,sales,191
2025-05,LEXUS,sales,246
2025-06,LEXUS,sales,218
2025-07,LEXUS,sales,101
2025-01,MORRIS GARAGE,sales,144
2025-02,MORRIS GARAGE,sales,227
2025-03,MORRIS GARAGE,sales,174
2025-04,MORRIS GARAGE,sales,113
2025-05,MORRIS GARAGE,sales,136
2025-06,MORRIS GARAGE,sales,145
2025-07,MORRIS GARAGE,sales,151
2025-01,CITROEN,sales,101
2025-02,CITROEN,sales,153
2025-03,CITROEN,sales,173
2025-04,CITROEN,sales,90
2025-05,CITROEN,sales,102
2025-06,CITROEN,sales,97
2025-07,CITROEN,sales,123
2025-01,BMW,sales,42
2025-02,BMW,sales,181
2025-03,BMW,sales,166
2025-04,BMW,sales,77
2025-05,BMW,sales,184
2025-06,BMW,sales,90
2025-07,BMW,sales,96
2025-01,NISSAN,sales,37
2025-02,NISSAN,sales,151
2025-03,NISSAN,sales,84
2025-04,NISSAN,sales,158
2025-05,NISSAN,sales,57
2025-06,NISSAN,sales,121
2025-07,NISSAN,sales,129
2025-01,MERCEDES-BENZ PC,sales,54
2025-02,MERCEDES-BENZ PC,sales,103
2025-03,MERCEDES-BENZ PC,sales,92
2025-04,MERCEDES-BENZ PC,sales,62
2025-05,MERCEDES-BENZ PC,sales,88
2025-06,MERCEDES-BENZ PC,sales,106
2025-07,MERCEDES-BENZ PC,sales,139
2025-01,GWM,sales,62
2025-02,GWM,sales,107
2025-03,GWM,sales,164
2025-04,GWM,sales,35
2025-05,GWM,sales,86
2025-06,GWM,sales,68
2025-07,GWM,sales,29
2025-01,MERCEDES-BENZ CV,sales,85
2025-02,MERCEDES-BENZ CV,sales,50
2025-03,MERCEDES-BENZ CV,sales,81
2025-04,MERCEDES-BENZ CV,sales,71
2025-05,MERCEDES-BENZ CV,sales,54
2025-06,MERCEDES-BENZ CV,sales,121
2025-07,MERCEDES-BENZ CV,sales,83
2025-01,DFSK,sales,17
2025-02,DFSK,sales,79
2025-03,DFSK,sales,147
2025-04,DFSK,sales,48
2025-05,DFSK,sales,73
2025-06,DFSK,sales,46
2025-07,DFSK,sales,58
2025-01,NETA,sales,90
2025-02,NETA,sales,53
2025-03,NETA,sales,55
2025-04,NETA,sales,52
2025-05,NETA,sales,60
2025-06,NETA,sales,84
2025-07,NETA,sales,39
2025-01,FAW,sales,59
2025-02,FAW,sales,57
2025-03,FAW,sales,59
2025-04,FAW,sales,60
2025-05,FAW,sales,57
2025-06,FAW,sales,63
2025-07,FAW,sales,72
2025-01,FORD,sales,52
2025-02,FORD,sales,50
2025-03,FORD,sales,61
2025-04,FORD,sales,92
2025-05,FORD,sales,71
2025-06,FORD,sales,50
2025-07,FORD,sales,51
2025-02,JETOUR,sales,82
2025-03,JETOUR,sales,64
2025-04,JETOUR,sales,20
2025-05,JETOUR,sales,20
2025-06,JETOUR,sales,88
2025-07,JETOUR,sales,59
2025-01,SCANIA,sales,61
2025-02,SCANIA,sales,57
2025-03,SCANIA,sales,40
2025-04,SCANIA,sales,52
2025-05,SCANIA,sales,32
2025-06,SCANIA,sales,40
2025-07,SCANIA,sales,41
2025-01,BAIC,sales,21
2025-02,BAIC,sales,51
2025-03,BAIC,sales,58
2025-04,BAIC,sales,41
2025-05,BAIC,sales,38
2025-06,BAIC,sales,45
2025-07,BAIC,sales,54
2025-01,MINI,sales,14
2025-02,MINI,sales,95
2025-03,MINI,sales,25
2025-04,MINI,sales,21
2025-05,MINI,sales,48
2025-06,MINI,sales,25
2025-07,MINI,sales,38
2025-01,SUBARU,sales,16
2025-02,SUBARU,sales,17
2025-03,SUBARU,sales,54
2025-04,SUBARU,sales,12
2025-05,SUBARU,sales,8
2025-06,SUBARU,sales,17
2025-07,SUBARU,sales,29
2025-01,VOLKSWAGEN,sales,4
2025-02,VOLKSWAGEN,sales,6
2025-03,VOLKSWAGEN,sales,19
2025-04,VOLKSWAGEN,sales,5
2025-05,VOLKSWAGEN,sales,55
2025-06,VOLKSWAGEN,sales,37
2025-07,VOLKSWAGEN,sales,17
2025-06,JAECOO,sales,120
2025-07,XPENG,sales,75
2025-01,SERES,sales,6
2025-02,SERES,sales,9
2025-03,SERES,sales,8
2025-04,SERES,sales,15
2025-05,SERES,sales,20
2025-06,SERES,sales,15
2025-01,KIA,sales,32
2025-02,KIA,sales,15
2025-03,KIA,sales,5
2025-04,KIA,sales,13
2025-06,KIA,sales,2
2025-07,KIA,sales,3
2025-01,MAXUS,sales,23
2025-02,MAXUS,sales,8
2025-03,MAXUS,sales,21
2025-04,MAXUS,sales,3
2025-05,MAXUS,sales,4
2025-06,MAXUS,sales,1
2025-07,MAXUS,sales,6
2025-01,VOLVO CAR,sales,6
2025-02,VOLVO CAR,sales,10
2025-03,VOLVO CAR,sales,7
2025-04,VOLVO CAR,sales,10
2025-05,VOLVO CAR,sales,11
2025-06,VOLVO CAR,sales,8
2025-07,VOLVO CAR,sales,10
2025-02,AUDI,sales,2
2025-03,AUDI,sales,2
2025-04,AUDI,sales,2
2025-05,AUDI,sales,2
2025-06,AUDI,sales,1
2025-01,TOYOTA,retail,21553
2025-02,TOYOTA,retail,22222
2025-03,TOYOTA,retail,24514
2025-04,TOYOTA,retail,18619
